,logFC,unshrunk.logFC,logCPM,PValue,FDR,neg_signed_logpval,s2n
ENSG00000265415,1.99410221068267,2.00062664483889,-0.158994164948897,0.0738797243087138,0.987093267900483,1.1314747338520954,0.820865866449341
ENSG00000162616,-1.63640285942087,-1.63647599825637,5.61500329822327,0.0738817866074784,0.987093267900483,-1.1314626110067345,-0.8370137775038141
ENSG00000103184,-2.16911190350554,-2.17997882102243,-0.497851855094457,0.0739663118045924,0.987093267900483,-1.1309660360614764,-1.83131819682588
ENSG00000141012,1.55680110952534,1.55694170000546,4.67363326879515,0.0739974194731515,0.987093267900483,1.130783425243508,0.9921154577519563
ENSG00000183801,-2.15065562742976,-2.15096611013219,4.5815355736795,0.0740593665429318,0.987093267900483,-1.1304200069515207,-1.0545723059056422
ENSG00000261269,-1.94260031431577,-1.94353098609169,2.27059480358604,0.0741238806647697,0.987093267900483,-1.1300418518035236,-1.461925250224533
ENSG00000234949,2.98454768626923,2.99638034108068,0.964856422463785,0.0741332333542838,0.987093267900483,1.1299870575161912,1.1384179595532153
ENSG00000182326,-2.15171394487603,-2.1517390923979,8.39970701841975,0.0741530397990926,0.987093267900483,-1.1298710409820263,-1.0683146026042398
ENSG00000172935,-3.33986553335021,-3.3424042783094,3.42409030342478,0.0742813564095902,0.987999397011255,-1.1291201744553891,-0.8249505352003096
ENSG00000167535,1.77066698111309,1.77087337778171,4.48622067214734,0.0743264634881041,0.987999397011255,1.1288565307802656,1.515557424650391
ENSG00000273615,3.43195167771794,3.45610065656025,0.022756578426637,0.0744838284864895,0.988793644103611,1.12793800861339,0.9495715234662405
ENSG00000183317,2.84085731171603,2.85938116730173,2.16800821150132,0.0745092111549204,0.988793644103611,1.1277900345473706,0.39013476852982004
ENSG00000183775,-1.98031902731685,-1.99108633701869,-0.564753764279847,0.0745443704821127,0.988793644103611,-1.127585148466774,-0.6729383929007182
ENSG00000243069,2.44629992197581,2.4483959808921,2.25438495252888,0.0747399551377885,0.990687348808735,1.1264471671689709,0.7018042805259336
ENSG00000069431,-2.99700217700855,-2.99743787571051,5.25008778048784,0.0748715075935894,0.991291615930162,-1.125683421940948,-0.7748878948962291
ENSG00000239887,1.9588370427136,1.9589268225877,5.97866348457437,0.0749094399589863,0.991291615930162,1.125463449806991,0.8342763854159837
ENSG00000101144,-2.92917726270414,-2.94042642585075,2.99318943914596,0.074944098495893,0.991291615930162,-1.125262560168308,-0.09991869845913627
ENSG00000205269,-2.79988145842397,-2.80063559673423,4.94773789217478,0.075115147560853,0.992853916597151,-1.1242724752628783,-0.6367770878459493
ENSG00000113212,-2.30626226847575,-2.308999218136,1.63073735122243,0.0755057397986369,0.99620905244072,-1.1220200328989527,-2.0309784908002895
ENSG00000175198,-1.87915356451073,-1.8793409233135,4.87988497049673,0.075526963879616,0.99620905244072,-1.1218979732246055,-0.759940835119984
ENSG00000280143,-2.02233533429256,-2.02303054020291,2.98315480990033,0.0755797909735484,0.99620905244072,-1.1215943135192958,-1.0281760356794853
ENSG00000117245,-2.29750193285463,-2.30142007244431,0.715360627837236,0.0755814396258874,0.99620905244072,-1.1215848401826394,-1.075768641590807
ENSG00000106018,-2.17937333273019,-2.18543830646749,0.294501594378383,0.0758370185227242,0.998326281495583,-1.120118749306347,-1.4847018814076434
ENSG00000280551,-2.72393285082429,-2.77990059553355,-2.14304665577598,0.0758910549386913,0.998326281495583,-1.1198094101348521,-0.8668747469335468
ENSG00000165449,-2.2407838495245,-2.24275788793466,1.83697068333325,0.0759058858464593,0.998326281495583,-1.1197245470092525,-1.0625099029183944
ENSG00000131094,2.67397273104676,2.69447718705216,0.222248956157436,0.0759692972881081,0.998326281495583,1.119361890777609,0.6765592461132487
ENSG00000165495,-4.1408883445183,-4.17674444390603,1.64008877515488,0.0760082069724724,0.998326281495583,-1.119139512318857,-0.61103387364811
ENSG00000235499,2.01062048336099,2.03571113952861,-2.04327683165466,0.0762099564329601,0.999216215888607,1.1179882866469333,1.1140624061327626
ENSG00000169884,-2.84684612657082,-2.87658677389014,-0.666398212692404,0.0762217831753297,0.999216215888607,-1.1179208953152655,-1.0002576104886118
ENSG00000167074,-1.42293467804175,-1.42301402918039,5.64317308517517,0.0762357861450521,0.999216215888607,-1.1178411168887181,-0.8669575834201081
ENSG00000118514,-2.00090772868399,-2.02304207065971,-1.60235287607871,0.0763048200220763,0.999422628724905,-1.1174480276693144,-0.7758845147279437
ENSG00000162337,-1.40652888942981,-1.40657546646636,6.27394486300769,0.0763892183733224,0.999829853321727,-1.1169679337200578,-0.6561110178670316
ENSG00000204385,1.88180843823793,1.88310144654147,6.06239228485075,0.0765410160404432,1.0,1.1161057770497333,0.6139749129042096
ENSG00000204740,-2.49359676341523,-2.51323518841594,-1.18547410733271,0.0766075233774074,1.0,-1.115728577614791,-1.5056188868818001
ENSG00000176153,-2.53807295014232,-2.54536541435854,1.63995041478115,0.0766602801848063,1.0,-1.1154295977806894,-0.6611261868807403
ENSG00000149557,-2.44409645017463,-2.4457739089509,2.84028779918918,0.0767137095602876,1.0,-1.1151270160467164,-1.362249154760162
ENSG00000064300,-2.87351549976114,-2.87455581616453,4.2707734832228,0.0767889348019208,1.0,-1.1147013568003603,-0.7122103963669687
ENSG00000205045,-2.48842720378018,-2.49750771783065,-0.0769260041413103,0.0769167203526763,1.0,-1.1139792418945673,-1.1153942028513468
ENSG00000100116,2.05019487151286,2.05069160504323,3.85010092875049,0.076956536682102,1.0,1.1137544853270078,1.786556489746485
ENSG00000067082,-1.55992218548084,-1.55993215750019,8.36669253819767,0.0769617092156794,1.0,-1.1137252957689037,-1.160292858030415
ENSG00000197406,-3.14508597550952,-3.17160406868083,-0.645204448062545,0.0769657590579148,1.0,-1.113702443133756,-1.6439008847238819
ENSG00000244968,-2.35919290019533,-2.36353812366938,1.05306542400371,0.0770783691914368,1.0,-1.113067482634287,-1.023713354113184
ENSG00000168917,-2.23234242385242,-2.23312006794045,3.08512532223152,0.0771920095596523,1.0,-1.1124276528216712,-0.8498917733279133
ENSG00000101412,2.14693067905648,2.14789609403718,3.43448413334759,0.0773394114050462,1.0,1.111599137467417,0.6278531997548096
ENSG00000213366,-2.03816385643773,-2.03858171249103,4.22952631691298,0.0773601145805973,1.0,-1.111482895676809,-0.9020302457141178
ENSG00000153885,1.45451217405108,1.45461121480905,4.94268877082912,0.077562139504663,1.0,1.1103502196777357,1.535140078996926
ENSG00000146955,2.4313644490106,2.47072298897159,-0.0773844934454453,0.0775999692015764,1.0,1.1101384511076373,0.6944783813550467
ENSG00000128284,-2.00429564259157,-2.00450059627892,5.01772961889674,0.0776929095755721,1.0,-1.1096186140525273,-1.0872715699132074
ENSG00000186469,-2.59241378800157,-2.59266848523489,5.27621454575782,0.0777229111319046,1.0,-1.1094509411545397,-0.9182839775181371
ENSG00000109832,-1.81906335897804,-1.83204930800479,-1.6095389727144,0.0777375201124235,1.0,-1.1093693178167747,-3.868727339226532
ENSG00000143543,1.54773279079649,1.54775372824429,7.23995057364236,0.0779606608164261,1.0,1.108124488336983,1.7906002047672611
ENSG00000139044,2.26237601859256,2.26319475705575,3.45689581371735,0.0780278956949472,1.0,1.107750105251525,1.4465936749948465
ENSG00000111247,2.07102927608649,2.07237188897143,2.50762506961082,0.0780702709071657,1.0,1.1075143136123453,0.7961972183481885
ENSG00000260578,-3.13077847409376,-3.15396911818023,-0.374902308824844,0.0781122810152197,1.0,-1.1072806798507315,-0.8607515663017589
ENSG00000130429,1.39421478706264,1.39426220357022,6.17143496676225,0.0782031941475412,1.0,1.1067755081636612,0.8936437483468059
ENSG00000138678,-1.60275401381586,-1.60324534232571,3.68456797712688,0.0782540857505156,1.0,-1.1064929780935886,-0.45111558511146294
ENSG00000240038,-2.36777234175834,-2.37032011935261,2.74802126600022,0.0783007664111685,1.0,-1.106233987028744,-0.5715761913677433
ENSG00000148700,-2.29154554604883,-2.29162842410898,6.64017618682833,0.0783308010983454,1.0,-1.10606743185377,-1.1210591336694535
ENSG00000117308,1.72452360444489,1.72471622650139,4.92426388062826,0.078427617124307,1.0,1.1055309800107644,0.6246233302068879
ENSG00000164687,-1.97098095676464,-1.97147485339182,4.18680836271398,0.0784619611945685,1.0,-1.1053408406707428,-0.6232831442158819
ENSG00000091592,-1.9719240298283,-1.97221796722332,4.11024424328321,0.0784693465409959,1.0,-1.1052999639935646,-1.1176678878146458
ENSG00000020577,-2.47724391393232,-2.47764115136443,4.56666045500016,0.0786870708376614,1.0,-1.1040966212005643,-1.1049334943112685
ENSG00000197565,-1.99373948478797,-1.99500131250276,2.09945833281282,0.0788090953277839,1.0,-1.1034236578566128,-1.2114659989780179
ENSG00000160712,-1.55450151513691,-1.55468989017611,4.05787716959724,0.0788701304767558,1.0,-1.1030874407095626,-1.6629052444634465
ENSG00000280073,-2.80467227823309,-2.83122148449925,-1.27799182635977,0.0789034011845683,1.0,-1.1029042758291925,-1.8118191485508277
ENSG00000109586,1.82193356304008,1.82204000369302,6.57034199120946,0.0790666094514648,1.0,1.10200688429711,0.5429841307203889
ENSG00000233251,-2.71184208537452,-2.71806033413748,1.20306976537347,0.0793457067488492,1.0,-1.1004765671539547,-0.9368242353966993
ENSG00000165194,-3.03631647133289,-3.03900198519062,2.75042467027248,0.0793599328459872,1.0,-1.1003987083517297,-0.9723117731229465
ENSG00000198723,2.35440863956806,2.37265144191218,-0.836441459657761,0.079445957548555,1.0,1.0999281961157665,1.0697464513966402
ENSG00000103257,2.22871821655276,2.22883187819528,6.18691326484296,0.0794739824459262,1.0,1.0997750239158426,1.0047301553505557
ENSG00000213062,1.89813077212547,1.89943341118614,1.92033321049791,0.0795080488960308,1.0,1.0995889038694446,1.6841445369787713
ENSG00000241472,2.59883831817815,2.60239626406894,1.9408600926214,0.0795848428114807,1.0,1.0991696371636108,2.8320004385514372
ENSG00000011523,-1.37501633002277,-1.37506989252622,5.69180240468434,0.0796910330097362,1.0,-1.0985905435158143,-1.5154967506352979
ENSG00000134490,1.54188916765381,1.54202227024973,4.82393644307431,0.079942470443823,1.0,1.0972224349658037,1.5339382535437833
ENSG00000140092,-1.97742747249044,-1.97748542425335,6.82613864825894,0.0800516169087305,1.0,-1.096629891634156,-1.2102689951819559
ENSG00000135119,1.90339122264437,1.9043689364149,2.17322597453386,0.0802472507308028,1.0,1.0955698375884417,2.857278295546821
ENSG00000109101,2.62372259283539,2.6636990846517,0.428451340606565,0.080282327962412,1.0,1.0953800426796807,0.5684774163256262
ENSG00000151650,-1.96876901284279,-1.9776231449819,-0.669652431094638,0.0802847642547447,1.0,-1.0953668635369078,-1.441304072672644
ENSG00000138378,-2.35516052753126,-2.35763719071096,1.65300698722093,0.0803425104372641,1.0,-1.095054602128655,-1.0455827161534106
ENSG00000249464,-2.58880178917646,-2.60747039236525,-0.676762856987367,0.0803803813527158,1.0,-1.0948499376937817,-2.354745446679242
ENSG00000278828,2.48246355310819,2.48481364451284,3.14769781131202,0.0804684195485195,1.0,1.0943745284120454,0.6508238775419292
ENSG00000005810,-1.97948196126051,-1.97953951138918,6.73094378201045,0.0805311911493127,1.0,-1.0940358771431646,-0.8267715636547903
ENSG00000227191,-2.09207305890387,-2.1003564664001,0.221977349171848,0.080610138441068,1.0,-1.0936103329826328,-0.6536738906153816
ENSG00000159346,1.60570730624724,1.60572118231771,7.93255768979686,0.0806387205856129,1.0,1.0934563713625414,1.5745654822793698
ENSG00000107731,1.66161917282262,1.66172442560906,5.39603828693725,0.0808020795023284,1.0,1.0925774621862425,0.6497263639693738
ENSG00000182481,1.37734955853088,1.37739701416061,6.01100236220512,0.0809442314846805,1.0,1.091814095936402,0.9819776711207502
ENSG00000168528,2.56639150190476,2.56654954745309,6.68444914115438,0.0810285511561714,1.0,1.0913619264946557,1.9792422189311434
ENSG00000184451,-1.93452371129135,-1.94758982144451,-1.18550690996389,0.0811117332781973,1.0,-1.0909163180527532,-1.3399657271887082
ENSG00000203392,-2.19106607141021,-2.19925942542735,-0.248157937882183,0.0811819020042039,1.0,-1.0905407778493106,-1.991409620144771
ENSG00000105227,-2.26588638301138,-2.26735848012431,2.71322351720659,0.0811835393069304,1.0,-1.090532018946756,-0.8228705403904261
ENSG00000205155,1.5632003295496,1.56325738865313,5.83012163450035,0.0812511410886627,1.0,1.0901705310871843,1.0072227499458286
ENSG00000051341,2.10742644943793,2.10934879878897,1.58229493047091,0.08159949836617,1.0,1.0883125110681235,1.2741677243134806
ENSG00000137752,-1.59041533695713,-1.59064662392954,3.94248471116522,0.081690061514497,1.0,-1.0878307769065065,-1.9942421744497878
ENSG00000107099,-1.66721669595265,-1.66736757403287,4.70398848458484,0.0817565419856636,1.0,-1.0874774859508565,-1.1886176323876656
ENSG00000151726,-2.4414252165899,-2.44144302092712,9.56919810070953,0.0818004416675262,1.0,-1.0872443514234003,-0.6280215014764298
ENSG00000204060,2.32469528674415,2.32661112108184,2.27587340646575,0.081867770741715,1.0,1.086887035282277,1.020617072915928
ENSG00000140090,-2.04490004312583,-2.06057380909704,-1.41180782161478,0.0818924684968163,1.0,-1.0867560376861927,-1.0617957657197816
ENSG00000073861,-2.1316765991789,-2.1523832637526,-1.57831160578343,0.0819814504750756,1.0,-1.086284402099673,-2.4406887534748822
ENSG00000168701,1.41801175981304,1.41811916714715,4.87337567566098,0.0824275384030168,1.0,1.083927669632815,1.1468628793204054
ENSG00000164929,-3.59766222824222,-3.6041219725856,2.48497094490288,0.0824297037933197,1.0,-1.0839162607672144,-0.7105008585084001
ENSG00000134775,-1.63025385572458,-1.63053687706348,3.86176638620502,0.0824343477240445,1.0,-1.0838917941418937,-1.6588592541895075
ENSG00000130037,-2.01533969442634,-2.02471203262353,-0.711630690686868,0.0824595618361302,1.0,-1.0837589772311969,-0.9268715715561139
ENSG00000167749,2.80304170678923,2.8505313512851,0.827727883366056,0.082625122603368,1.0,1.0828878830775386,0.5286391000290437
ENSG00000172575,2.1404744129686,2.14104246694216,3.61113231076724,0.0826799824408222,1.0,1.082599624278117,0.9756838977228013
ENSG00000172348,-1.61033630881185,-1.61050973657837,4.44647949098833,0.0827294656532245,1.0,-1.0823397807566995,-1.54701439721373
ENSG00000241399,-2.14313068694951,-2.143605673666,4.16343422903183,0.0827319952686272,1.0,-1.0823265015555525,-0.9085972747210367
ENSG00000005108,-1.93962363422216,-1.94032617315256,2.97289292529921,0.0828520532896001,1.0,-1.0816967241632534,-0.9215496989568368
ENSG00000188171,-2.77555167612418,-2.77810071693902,2.82353121763222,0.0828919708782394,1.0,-1.081487534252496,-0.7630576218460459
ENSG00000197106,2.30921582869514,2.31425562806513,1.84778945850873,0.0829237795225268,1.0,1.0813209117353115,0.5950984820297337
ENSG00000164318,-2.00019113381949,-2.00059933123212,4.1000208916412,0.0830628460566734,1.0,-1.0805931923504766,-0.7453875637635292
ENSG00000142611,-2.30259008690032,-2.30596755872022,0.984764678190251,0.0830676667387612,1.0,-1.0805679881228474,-1.167238274992572
ENSG00000180155,-1.68819005592639,-1.68844335814823,3.97353412363575,0.0830839170690821,1.0,-1.0804830364341758,-1.0386959634213382
ENSG00000143157,1.48559700715002,1.48562322795022,6.82151947012407,0.083084686927335,1.0,1.0804790122661554,1.7072841005515877
ENSG00000197142,-1.79316843271387,-1.79342241754238,4.39975726499506,0.0831348311038397,1.0,-1.0802169811873248,-1.101366316819392
ENSG00000095203,-2.15454150872148,-2.15471052697672,5.63873096120537,0.0831434321286938,1.0,-1.0801720519516742,-0.6940995786228699
ENSG00000093144,-1.48435303412509,-1.48440080625023,6.12637220604575,0.0832668835163794,1.0,-1.0795276896585952,-0.7847345133563642
ENSG00000141696,1.5972379934269,1.5974909522314,4.35083259836357,0.0834304827268248,1.0,1.0786752435911777,0.5983585637298121
ENSG00000185652,-2.20853806534936,-2.21776458062475,-0.0153340895171256,0.0834563981692608,1.0,-1.0785403626026175,-1.5596380770856793
ENSG00000274536,-1.9811311051097,-1.99645155882265,-1.52271931414606,0.0838104738624305,1.0,-1.076701703846859,-1.917749660800344
ENSG00000174473,2.38867680189057,2.41200160983343,1.73463210154624,0.0838519079108451,1.0,1.0764870512961153,0.24565424531531949
ENSG00000166206,-1.99134078300308,-1.99512722970617,1.13689313111374,0.0839306997253328,1.0,-1.0760791561841168,-0.6064641110306566
ENSG00000221955,2.29847702220687,2.2989192378662,4.11374088859093,0.0840828125114603,1.0,1.0752927698892005,0.8619483420593226
ENSG00000108622,-1.63511676889445,-1.6354906232302,3.19958659314053,0.0841130325102941,1.0,-1.0751367092103392,-1.361551315681056
ENSG00000183840,2.26415016576899,2.26868894229354,1.98071238855487,0.0841586307762077,1.0,1.07490133891247,0.6653287489322487
ENSG00000149269,1.80191700362375,1.80194898980264,7.09179177844165,0.0841883906932378,1.0,1.0747477921758555,0.8072102525456503
ENSG00000128039,1.40180346096023,1.401858926682,5.72974184987927,0.0843195580610126,1.0,1.0740716783669004,3.229282428621002
ENSG00000168386,-2.40817439485399,-2.40827635658713,6.33163279732139,0.0843243913383738,1.0,-1.0740467849070932,-1.0471086559230154
ENSG00000160446,1.51458757526854,1.51475421280642,4.46131446978404,0.0843447264761667,1.0,1.0739420658181524,1.5068025761359713
ENSG00000165807,-1.96230742690837,-1.9663839783345,0.768871538376451,0.0843567801418539,1.0,-1.0738800054298547,-0.674612771144529
ENSG00000163808,2.141185920996,2.14212074352987,2.73477363613554,0.0843937278926702,1.0,1.0736898287632293,0.8382062559042984
ENSG00000174348,-2.3751750408816,-2.3753501000771,5.90638297559822,0.0844227864596148,1.0,-1.0735403176155893,-0.8098541958225547
ENSG00000119681,-1.49285869288266,-1.49288529285479,7.04100685914716,0.0844358842456521,1.0,-1.0734729441583806,-0.8385508769887857
ENSG00000123136,1.44895978989586,1.44906056478651,4.97428737640604,0.0845283033188179,1.0,1.0729978482451006,1.8510060467352387
ENSG00000164032,1.44042581189873,1.44044734007706,7.0897428876958,0.0845352322748134,1.0,1.0729622497070088,1.4026498998525119
ENSG00000154678,-2.71644710482734,-2.71794996556065,2.92072510885093,0.0845769468958221,1.0,-1.0727479963022564,-1.0698232573138553
ENSG00000105738,1.48344587552191,1.48352236049239,5.53972378865383,0.0846295449299619,1.0,1.0724779944072327,1.1046610591422583
ENSG00000187583,2.30742891178957,2.31751665072375,1.30352019363159,0.0846685659748668,1.0,1.0722777957790282,0.6029437364991684
ENSG00000071553,1.51441323364723,1.51442839689948,7.94591033027805,0.0846832244109532,1.0,1.0722026140769976,0.9529495577002326
ENSG00000100731,-1.88881246610964,-1.88888113037945,6.15873697428067,0.0847001827982539,1.0,-1.0721156523825481,-0.9120008844092717
ENSG00000223573,2.00295073720202,2.00677863324964,3.84856380686375,0.0848228252930903,1.0,1.0714872660809314,0.5593554781986557
ENSG00000103994,-1.48650119890971,-1.48652565269587,7.08101183868485,0.0848904366242834,1.0,-1.071141232668186,-0.7403510616890381
ENSG00000161800,1.61350133546238,1.61360830676617,5.16879016442301,0.0849434908087326,1.0,1.0708698953606652,0.9795207384879517
ENSG00000279026,-2.61783728112996,-2.62348573856426,1.67578399480423,0.0850213503763677,1.0,-1.0704720015054798,-0.6463868305623783
ENSG00000254389,2.01134164269762,2.01327413017389,2.55753185786575,0.085108603121954,1.0,1.070026537453064,0.4637966459818153
ENSG00000100628,-1.87660468895513,-1.88150560239092,-0.130192405375302,0.0851318230201758,1.0,-1.0699080664886857,-2.6146647957150906
ENSG00000228288,2.16875835544525,2.16968545367253,2.77499647163359,0.0851892629645249,1.0,1.0696151391429827,0.882274097713807
ENSG00000127423,2.03367595136259,2.03580533087665,1.37732769395089,0.0852039025010546,1.0,1.0695405132631155,3.5537998210962782
ENSG00000117054,-1.86195694485916,-1.86207752246284,5.80433409002305,0.0852878904282762,1.0,-1.0691126276075926,-0.7347335250611172
ENSG00000178878,-1.85186755890774,-1.85191978232612,6.47981862850562,0.0853623268585327,1.0,-1.0687337551575344,-0.7717666715416752
ENSG00000254395,-3.06701615929927,-3.14913039399779,-1.35130270514544,0.0854443801820982,1.0,-1.0683164962687597,-0.6515388656843073
ENSG00000136026,1.4623139373382,1.46233650809991,7.19237980196951,0.0854467993080444,1.0,1.0683042005721337,0.9532696087854423
ENSG00000141582,1.50138955140631,1.50153018203154,4.62897910494566,0.0854524684780737,1.0,1.0682753872332178,1.2315033895496204
ENSG00000162733,-2.15139230296356,-2.15143572957595,7.68596162896326,0.0856787522637609,1.0,-1.0671268667433018,-0.696504589628345
ENSG00000035687,1.48505663158827,1.48508657721219,6.83184495963996,0.0858865417666444,1.0,1.0660748838334275,0.9497336885624307
ENSG00000245105,-2.09803124233017,-2.10111181596862,1.27199143454839,0.0859316215488999,1.0,-1.0658469928962833,-0.8913089064212597
ENSG00000122862,-1.78758692244459,-1.78768448944113,5.45292948587294,0.0860494717357244,1.0,-1.0652517914952135,-1.0987363123416785
ENSG00000186481,-2.28801820933229,-2.29876612863963,0.151448875354787,0.0862177760465681,1.0,-1.0644031837920385,-0.7300964171859642
ENSG00000254109,-1.89222350017295,-1.89526356673235,0.694428854102844,0.0862661172577645,1.0,-1.064159748635067,-0.9854568200974134
ENSG00000268941,1.82524945180731,1.84213655416341,-1.13386653579626,0.0866199613959013,1.0,1.06238201415906,0.5557975577094532
ENSG00000161835,-1.89168938131579,-1.89227645102932,2.917496027243,0.0866514310522094,1.0,-1.062224260498295,-1.1131034714750605
ENSG00000171428,2.03975594246972,2.03998753173836,6.79097006171516,0.0868125912634746,1.0,1.0614172803573003,0.6167249543950658
ENSG00000182700,-1.98495230879219,-1.98539917196483,3.80272118817999,0.086817999195527,1.0,-1.0613902271169304,-1.070005136373982
ENSG00000267270,1.93245943206911,1.934602332442,1.03928841935175,0.0868762259154281,1.0,1.0610990540041403,1.7194240338545594
ENSG00000137033,-3.37244638652486,-3.37311099397024,5.79558028354903,0.0868919713324974,1.0,-1.0610203497547381,-0.5262098362330376
ENSG00000149295,-3.28889739076075,-3.32000093390334,-0.462780668541668,0.0869079399399,1.0,-1.0609405444424413,-0.8336843375038568
ENSG00000172893,2.15081623439835,2.15086700817099,7.77765665208662,0.0869319102046389,1.0,1.0608207772686524,0.621506767257543
ENSG00000130733,1.54895530088799,1.549036212198,5.57196599485582,0.0870319558540842,1.0,1.0603212565432634,0.8408714531263524
ENSG00000185220,1.73118264458344,1.73148025719706,3.73618651184927,0.0870713014149321,1.0,1.0601249642909234,1.301562006343292
ENSG00000253305,-2.1246656931225,-2.1264801791111,1.6980883937238,0.0870869754989293,1.0,-1.06004679208656,-1.4078195874798947
ENSG00000231290,-2.62003989887897,-2.62693456007868,1.59099278121016,0.0871683860380723,1.0,-1.0596409950978294,-0.8001413214355564
ENSG00000153956,-3.54580021922125,-3.54670513721087,4.83509462471376,0.0871827449182031,1.0,-1.0595694614933495,-0.9430598502529254
ENSG00000211668,-3.07927069520691,-3.11373847827757,2.86129531854982,0.0873898059428976,1.0,-1.058539225042444,-0.8280490685624257
ENSG00000230978,2.32582560351359,2.33490095630336,0.0200578737961378,0.0874294235443001,1.0,1.0583423850721458,1.6488121831388696
ENSG00000185697,1.54209087528202,1.54245811778262,3.79966439615493,0.0874603193987616,1.0,1.0581889409762246,0.6095209874654198
ENSG00000025423,2.50817195123936,2.51167666310989,1.27768850760189,0.0874656637081448,1.0,1.0581624039914472,1.1009336658727662
ENSG00000052344,2.31005981851647,2.31014149519367,7.3171946086549,0.0874974115938086,1.0,1.0580047943737219,0.7087502554185465
ENSG00000262179,-3.13402977391742,-3.1420908578383,1.34572106516534,0.087581876249463,1.0,-1.057585755238204,-0.6817623776588678
ENSG00000186205,-1.95694113891011,-1.95701832569494,6.57326964630205,0.0875843566469233,1.0,-1.057573455802266,-0.6166601260815316
ENSG00000170684,2.58994585322043,2.59929448404143,1.06399690453825,0.0876779164488857,1.0,1.0571097791779451,0.6664447316860497
ENSG00000183161,1.56519251974321,1.56535338812674,4.53673240238161,0.087708009569578,1.0,1.0569607446837317,2.6272223681990123
ENSG00000136997,-1.66581033695846,-1.66585662007297,6.86621055824339,0.0877181198606275,1.0,-1.056910685509168,-1.0286750899262656
ENSG00000064195,2.45100288812329,2.45593373998674,2.42832953797841,0.0877268047305391,1.0,1.0568676886417403,0.34881618854150226
ENSG00000109061,-6.07318763062319,-6.16124483981554,1.4002326583208,0.0877989708688831,1.0,-1.0565105746244743,-0.8140119252537109
ENSG00000261324,1.81948425116173,1.82052053760063,2.66152990727581,0.0878466222625187,1.0,1.056274932642803,1.0610294781808833
ENSG00000211450,2.05876169437528,2.05882888354383,7.13290805395257,0.087894771638658,1.0,1.056036957872905,0.6325030133109895
ENSG00000169282,-2.1542771829621,-2.15537040310014,3.81736245421537,0.0879240132672379,1.0,-1.055892496880776,-0.3359358042173605
ENSG00000054803,-2.35592057097144,-2.36123046814842,2.4112261482333,0.0879469802757196,1.0,-1.0557790677711179,-0.5783012517058959
ENSG00000117600,-2.23480263729958,-2.23637091020692,2.12477288372406,0.0880925444043407,1.0,-1.0550608459701198,-1.0023507703054357
ENSG00000159403,-1.91984955622273,-1.91988261238056,7.85100763673951,0.0881682745361177,1.0,-1.0546876583205218,-0.9629221951332959
ENSG00000231007,-2.23460259501788,-2.2435051306081,-0.263968430803979,0.0882953620914463,1.0,-1.0540621080984467,-1.226342301266966
ENSG00000162078,3.35233471512756,3.3525966766275,6.82128008128698,0.0883546189166756,1.0,1.053770741940006,0.6777595748235842
ENSG00000186462,-2.21730760891902,-2.21916695379699,2.08901256224472,0.0886350141242496,1.0,-1.0523946817585468,-1.500474089199086
ENSG00000275560,1.82627705619607,1.83772413628823,-1.13465589263354,0.0886922420681597,1.0,1.0521143663502182,0.8480171140335048
ENSG00000164045,1.9994178569336,2.00088616308031,1.90063905598307,0.0887205578143808,1.0,1.0519757363026978,1.889467347571315
ENSG00000143217,2.7586704534103,2.75887750817604,6.24059149296616,0.0887774239635823,1.0,1.0516974609622924,1.0649049705986138
ENSG00000148483,-2.11474097342983,-2.12746812989163,-0.992474939487086,0.0888191051272734,1.0,-1.051493606756184,-0.8335266219163201
ENSG00000110799,-2.3840334153008,-2.38406509320452,8.14536624390698,0.0888899717289908,1.0,-1.051147231925444,-0.7904367320628674
ENSG00000173432,-4.754893749821,-4.75641570701419,8.4129143053459,0.0890056806159991,1.0,-1.0505822744623583,0.19100651947627495
ENSG00000152492,-1.73500651939606,-1.7350479822199,7.01179416219843,0.0893544015537881,1.0,-1.048884049499247,-0.7635785966142132
ENSG00000143195,1.98745622160632,1.99145185557917,0.279504611857649,0.0893760261495919,1.0,1.0487789589134136,1.2003923307468718
ENSG00000076382,2.07208523982107,2.07248538005945,4.09165035313777,0.0895532557808862,1.0,1.0479186204015507,0.8163679780779076
ENSG00000111077,-1.61320044826011,-1.61323070606326,7.18134033637971,0.0898071505386173,1.0,-1.0466890829782225,-0.7014384371643352
ENSG00000188112,1.60666369522954,1.60685133250244,5.32465188513156,0.0899200287154419,1.0,1.0461435630855571,0.6315073917027668
ENSG00000136114,-1.67501788594127,-1.67551418217812,2.81124634551303,0.0899710048951876,1.0,-1.0458974288150458,-3.027307579615799
ENSG00000138639,-1.54580123255843,-1.54607468060669,4.03992891310663,0.0900133752480602,1.0,-1.0456929531736134,-0.7430571960008786
ENSG00000006210,-2.71943922914932,-2.71958175647898,7.01920812732252,0.090093450838038,1.0,-1.0453067780362282,-0.6493035083981021
ENSG00000197580,-2.20704797953268,-2.21407521675289,-0.0990960454466168,0.0901392731753105,1.0,-1.0450859481202064,-0.914708090752215
ENSG00000178718,1.63552651113983,1.63585884735151,3.92943908593034,0.0901737526750992,1.0,1.0449198563294564,0.7925252871386829
ENSG00000183850,2.18187504975267,2.18803856979615,0.0243484460925027,0.0902129972606286,1.0,1.0447308878246746,1.086135659778349
